Object Type,Object Name,Data Source,Time Period,Category,Data Item,Statistic Type,Value
Server,SA_Drill_1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0.0205993316479014
Server,SA_Drill_1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0.00245545011216564
Server,SA_Drill_1,OutputBuffer,Run,Throughput,NumberEntered,Total,1919
Server,SA_Drill_1,OutputBuffer,Run,Throughput,NumberExited,Total,1919
Server,SA_Drill_1,Processing,Run,Content,NumberInStation,Average,0.606906042098757
Server,SA_Drill_1,Processing,Run,Content,NumberInStation,Maximum,1
Server,SA_Drill_1,Processing,Run,Content,NumberInStation,Minimum,0
Server,SA_Drill_1,Processing,Run,HoldingTime,TimeInStation,Average,0.616159267203677
Server,SA_Drill_1,Processing,Run,HoldingTime,TimeInStation,Maximum,64.2129253139952
Server,SA_Drill_1,Processing,Run,HoldingTime,TimeInStation,Minimum,0.0200936103709903
Server,SA_Drill_1,Processing,Run,Throughput,NumberEntered,Total,1920
Server,SA_Drill_1,Processing,Run,Throughput,NumberExited,Total,1919
Server,SA_Drill_2,[Resource],Run,Capacity,ScheduledUtilization,Percent,41.6778774847412
Server,SA_Drill_2,[Resource],Run,Capacity,UnitsAllocated,Total,2867
Server,SA_Drill_2,[Resource],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Server,SA_Drill_2,[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Server,SA_Drill_2,[Resource],Run,Capacity,UnitsScheduled,Minimum,0
Server,SA_Drill_2,[Resource],Run,Capacity,UnitsUtilized,Average,0.0893097374673025
Server,SA_Drill_2,[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Server,SA_Drill_2,[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Server,SA_Drill_2,[Resource],Run,ResourceState,TimeOffShift,Average,12.7272727272727
Server,SA_Drill_2,[Resource],Run,ResourceState,TimeOffShift,Occurrences,121
Server,SA_Drill_2,[Resource],Run,ResourceState,TimeOffShift,Percent,78.5714285714286
Server,SA_Drill_2,[Resource],Run,ResourceState,TimeOffShift,Total,1540
Server,SA_Drill_2,[Resource],Run,ResourceState,TimeProcessing,Average,0.0600710656952343
Server,SA_Drill_2,[Resource],Run,ResourceState,TimeProcessing,Occurrences,2914
Server,SA_Drill_2,[Resource],Run,ResourceState,TimeProcessing,Percent,8.93097374673025
Server,SA_Drill_2,[Resource],Run,ResourceState,TimeProcessing,Total,175.047085435913
Server,SA_Drill_2,[Resource],Run,ResourceState,TimeStarved,Average,0.0833456667451811
Server,SA_Drill_2,[Resource],Run,ResourceState,TimeStarved,Occurrences,2939
Server,SA_Drill_2,[Resource],Run,ResourceState,TimeStarved,Percent,12.4975976818412
Server,SA_Drill_2,[Resource],Run,ResourceState,TimeStarved,Total,244.952914564087
Server,SA_Drill_2,OutputBuffer,Run,Content,NumberInStation,Average,0.00595389175131531
Server,SA_Drill_2,OutputBuffer,Run,Content,NumberInStation,Maximum,1
Server,SA_Drill_2,OutputBuffer,Run,Content,NumberInStation,Minimum,0
Server,SA_Drill_2,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0.00407032711286293
Server,SA_Drill_2,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0.0197476763967976
Server,SA_Drill_2,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0.00406485699795667
Server,SA_Drill_2,OutputBuffer,Run,Throughput,NumberEntered,Total,2867
Server,SA_Drill_2,OutputBuffer,Run,Throughput,NumberExited,Total,2867
Server,SA_Drill_2,Processing,Run,Content,NumberInStation,Average,0.427064839508119
Server,SA_Drill_2,Processing,Run,Content,NumberInStation,Maximum,1
Server,SA_Drill_2,Processing,Run,Content,NumberInStation,Minimum,0
Server,SA_Drill_2,Processing,Run,EntryQueue,NumberWaiting,Average,0.00816306699292044
Server,SA_Drill_2,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Server,SA_Drill_2,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Server,SA_Drill_2,Processing,Run,EntryQueue,TimeWaiting,Average,0.00558061084971191
Server,SA_Drill_2,Processing,Run,EntryQueue,TimeWaiting,Maximum,15.9996113061241
Server,SA_Drill_2,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Server,SA_Drill_2,Processing,Run,HoldingTime,TimeInStation,Average,0.291959220591529
Server,SA_Drill_2,Processing,Run,HoldingTime,TimeInStation,Maximum,64.1071984370867
Server,SA_Drill_2,Processing,Run,HoldingTime,TimeInStation,Minimum,0.0134160662380509
Server,SA_Drill_2,Processing,Run,Throughput,NumberEntered,Total,2867
Server,SA_Drill_2,Processing,Run,Throughput,NumberExited,Total,2867
Server,SA_Drill_3,[Resource],Run,Capacity,ScheduledUtilization,Percent,70.639942680229
Server,SA_Drill_3,[Resource],Run,Capacity,UnitsAllocated,Total,1903
Server,SA_Drill_3,[Resource],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Server,SA_Drill_3,[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Server,SA_Drill_3,[Resource],Run,Capacity,UnitsScheduled,Minimum,0
Server,SA_Drill_3,[Resource],Run,Capacity,UnitsUtilized,Average,0.151371305743348
Server,SA_Drill_3,[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Server,SA_Drill_3,[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Server,SA_Drill_3,[Resource],Run,ResourceState,TimeOffShift,Average,12.7272727272727
Server,SA_Drill_3,[Resource],Run,ResourceState,TimeOffShift,Occurrences,121
Server,SA_Drill_3,[Resource],Run,ResourceState,TimeOffShift,Percent,78.5714285714286
Server,SA_Drill_3,[Resource],Run,ResourceState,TimeOffShift,Total,1540
Server,SA_Drill_3,[Resource],Run,ResourceState,TimeProcessing,Average,0.149239315521611
Server,SA_Drill_3,[Resource],Run,ResourceState,TimeProcessing,Occurrences,1988
Server,SA_Drill_3,[Resource],Run,ResourceState,TimeProcessing,Percent,15.1371305743348
Server,SA_Drill_3,[Resource],Run,ResourceState,TimeProcessing,Total,296.687759256962
Server,SA_Drill_3,[Resource],Run,ResourceState,TimeStarved,Average,0.0636614562431792
Server,SA_Drill_3,[Resource],Run,ResourceState,TimeStarved,Occurrences,1937
Server,SA_Drill_3,[Resource],Run,ResourceState,TimeStarved,Percent,6.29144085423664
Server,SA_Drill_3,[Resource],Run,ResourceState,TimeStarved,Total,123.312240743038
Server,SA_Drill_3,OutputBuffer,Run,Content,NumberInStation,Average,0.00689995541408359
Server,SA_Drill_3,OutputBuffer,Run,Content,NumberInStation,Maximum,1
Server,SA_Drill_3,OutputBuffer,Run,Content,NumberInStation,Minimum,0
Server,SA_Drill_3,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0.00711036414910823
Server,SA_Drill_3,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0.019437366347538
Server,SA_Drill_3,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0.00710387966603321
Server,SA_Drill_3,OutputBuffer,Run,Throughput,NumberEntered,Total,1902
Server,SA_Drill_3,OutputBuffer,Run,Throughput,NumberExited,Total,1902
Server,SA_Drill_3,Processing,Run,Content,NumberInStation,Average,0.675861101661715
Server,SA_Drill_3,Processing,Run,Content,NumberInStation,Maximum,1
Server,SA_Drill_3,Processing,Run,Content,NumberInStation,Minimum,0
Server,SA_Drill_3,Processing,Run,HoldingTime,TimeInStation,Average,0.692765810131197
Server,SA_Drill_3,Processing,Run,HoldingTime,TimeInStation,Maximum,64.2649072041208
Server,SA_Drill_3,Processing,Run,HoldingTime,TimeInStation,Minimum,0.0780189946915471
Server,SA_Drill_3,Processing,Run,Throughput,NumberEntered,Total,1903
Server,SA_Drill_3,Processing,Run,Throughput,NumberExited,Total,1902
Server,SA_Routing_1,[Resource],Run,Capacity,ScheduledUtilization,Percent,28.4181739552593
Server,SA_Routing_1,[Resource],Run,Capacity,UnitsAllocated,Total,6690
Server,SA_Routing_1,[Resource],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Server,SA_Routing_1,[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Server,SA_Routing_1,[Resource],Run,Capacity,UnitsScheduled,Minimum,0
Server,SA_Routing_1,[Resource],Run,Capacity,UnitsUtilized,Average,0.0608960870469842
Server,SA_Routing_1,[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Server,SA_Routing_1,[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Server,SA_Routing_1,[Resource],Run,ResourceState,TimeOffShift,Average,12.7272727272727
Server,SA_Routing_1,[Resource],Run,ResourceState,TimeOffShift,Occurrences,121
Server,SA_Routing_1,[Resource],Run,ResourceState,TimeOffShift,Percent,78.5714285714286
Server,SA_Routing_1,[Resource],Run,ResourceState,TimeOffShift,Total,1540
Server,SA_Routing_1,[Resource],Run,ResourceState,TimeProcessing,Average,0.0177402393894306
Server,SA_Routing_1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,6728
Server,SA_Routing_1,[Resource],Run,ResourceState,TimeProcessing,Percent,6.08960870469842
Server,SA_Routing_1,[Resource],Run,ResourceState,TimeProcessing,Total,119.356330612089
Server,SA_Routing_1,[Resource],Run,ResourceState,TimeStarved,Average,0.0445068348464709
Server,SA_Routing_1,[Resource],Run,ResourceState,TimeStarved,Occurrences,6755
Server,SA_Routing_1,[Resource],Run,ResourceState,TimeStarved,Percent,15.338962723873
Server,SA_Routing_1,[Resource],Run,ResourceState,TimeStarved,Total,300.643669387911
Server,SA_Routing_1,InputBuffer,Run,Content,NumberInStation,Average,0.122408859344999
Server,SA_Routing_1,InputBuffer,Run,Content,NumberInStation,Maximum,1
Server,SA_Routing_1,InputBuffer,Run,Content,NumberInStation,Minimum,0
Server,SA_Routing_1,InputBuffer,Run,HoldingTime,TimeInStation,Average,0.0348171924764843
Server,SA_Routing_1,InputBuffer,Run,HoldingTime,TimeInStation,Maximum,63.9996106618131
Server,SA_Routing_1,InputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Server,SA_Routing_1,InputBuffer,Run,Throughput,NumberEntered,Total,6691
Server,SA_Routing_1,InputBuffer,Run,Throughput,NumberExited,Total,6690
Server,SA_Routing_1,OutputBuffer,Run,Content,NumberInStation,Average,0.0568315217351051
Server,SA_Routing_1,OutputBuffer,Run,Content,NumberInStation,Maximum,3
Server,SA_Routing_1,OutputBuffer,Run,Content,NumberInStation,Minimum,0
Server,SA_Routing_1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0.016650191719104
Server,SA_Routing_1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,16.0858503001145
Server,SA_Routing_1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0.00616720059764475
Server,SA_Routing_1,OutputBuffer,Run,Throughput,NumberEntered,Total,6690
Server,SA_Routing_1,OutputBuffer,Run,Throughput,NumberExited,Total,6690
Server,SA_Routing_1,Processing,Run,Content,NumberInStation,Average,0.33895731153678
Server,SA_Routing_1,Processing,Run,Content,NumberInStation,Maximum,1
Server,SA_Routing_1,Processing,Run,Content,NumberInStation,Minimum,0
Server,SA_Routing_1,Processing,Run,HoldingTime,TimeInStation,Average,0.0993058790152599
Server,SA_Routing_1,Processing,Run,HoldingTime,TimeInStation,Maximum,64.0212604617986
Server,SA_Routing_1,Processing,Run,HoldingTime,TimeInStation,Minimum,0.0121225474083531
Server,SA_Routing_1,Processing,Run,Throughput,NumberEntered,Total,6690
Server,SA_Routing_1,Processing,Run,Throughput,NumberExited,Total,6690
Server,Sand_1,[Resource],Run,Capacity,ScheduledUtilization,Percent,1.89065956010378
Server,Sand_1,[Resource],Run,Capacity,UnitsAllocated,Total,451
Server,Sand_1,[Resource],Run,Capacity,UnitsScheduled,Average,1
Server,Sand_1,[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Server,Sand_1,[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Server,Sand_1,[Resource],Run,Capacity,UnitsUtilized,Average,0.0189065956010378
Server,Sand_1,[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Server,Sand_1,[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Server,Sand_1,[Resource],Run,ResourceState,TimeProcessing,Average,2.17981925753142
Server,Sand_1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,17
Server,Sand_1,[Resource],Run,ResourceState,TimeProcessing,Percent,1.89065956010378
Server,Sand_1,[Resource],Run,ResourceState,TimeProcessing,Total,37.0569273780342
Server,Sand_1,[Resource],Run,ResourceState,TimeStarved,Average,106.83017070122
Server,Sand_1,[Resource],Run,ResourceState,TimeStarved,Occurrences,18
Server,Sand_1,[Resource],Run,ResourceState,TimeStarved,Percent,98.1093404398962
Server,Sand_1,[Resource],Run,ResourceState,TimeStarved,Total,1922.94307262197
Server,Sand_1,InputBuffer,Run,Content,NumberInStation,Average,0.196387711901726
Server,Sand_1,InputBuffer,Run,Content,NumberInStation,Maximum,28
Server,Sand_1,InputBuffer,Run,Content,NumberInStation,Minimum,0
Server,Sand_1,InputBuffer,Run,HoldingTime,TimeInStation,Average,0.853480965249184
Server,Sand_1,InputBuffer,Run,HoldingTime,TimeInStation,Maximum,2.87471465826761
Server,Sand_1,InputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Server,Sand_1,InputBuffer,Run,Throughput,NumberEntered,Total,451
Server,Sand_1,InputBuffer,Run,Throughput,NumberExited,Total,451
Server,Sand_1,OutputBuffer,Run,Throughput,NumberEntered,Total,451
Server,Sand_1,OutputBuffer,Run,Throughput,NumberExited,Total,451
Server,Sand_1,Processing,Run,Content,NumberInStation,Average,0.0189065956010378
Server,Sand_1,Processing,Run,Content,NumberInStation,Maximum,1
Server,Sand_1,Processing,Run,Content,NumberInStation,Minimum,0
Server,Sand_1,Processing,Run,HoldingTime,TimeInStation,Average,0.0821661360932021
Server,Sand_1,Processing,Run,HoldingTime,TimeInStation,Maximum,0.29443751588741
Server,Sand_1,Processing,Run,HoldingTime,TimeInStation,Minimum,0.0143999023188144
Server,Sand_1,Processing,Run,Throughput,NumberEntered,Total,451
Server,Sand_1,Processing,Run,Throughput,NumberExited,Total,451
Server,Sand_2,[Resource],Run,Capacity,ScheduledUtilization,Percent,3.64243769598878
Server,Sand_2,[Resource],Run,Capacity,UnitsAllocated,Total,511
Server,Sand_2,[Resource],Run,Capacity,UnitsScheduled,Average,1
Server,Sand_2,[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Server,Sand_2,[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Server,Sand_2,[Resource],Run,Capacity,UnitsUtilized,Average,0.0364243769598878
Server,Sand_2,[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Server,Sand_2,[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Server,Sand_2,[Resource],Run,ResourceState,TimeProcessing,Average,4.19951640243413
Server,Sand_2,[Resource],Run,ResourceState,TimeProcessing,Occurrences,17
Server,Sand_2,[Resource],Run,ResourceState,TimeProcessing,Percent,3.64243769598878
Server,Sand_2,[Resource],Run,ResourceState,TimeProcessing,Total,71.3917788413802
Server,Sand_2,[Resource],Run,ResourceState,TimeStarved,Average,104.922678953257
Server,Sand_2,[Resource],Run,ResourceState,TimeStarved,Occurrences,18
Server,Sand_2,[Resource],Run,ResourceState,TimeStarved,Percent,96.3575623040112
Server,Sand_2,[Resource],Run,ResourceState,TimeStarved,Total,1888.60822115862
Server,Sand_2,InputBuffer,Run,Content,NumberInStation,Average,0.433183646872462
Server,Sand_2,InputBuffer,Run,Content,NumberInStation,Maximum,36
Server,Sand_2,InputBuffer,Run,Content,NumberInStation,Minimum,0
Server,Sand_2,InputBuffer,Run,HoldingTime,TimeInStation,Average,1.66152631677108
Server,Sand_2,InputBuffer,Run,HoldingTime,TimeInStation,Maximum,6.09815636603292
Server,Sand_2,InputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Server,Sand_2,InputBuffer,Run,Throughput,NumberEntered,Total,511
Server,Sand_2,InputBuffer,Run,Throughput,NumberExited,Total,511
Server,Sand_2,OutputBuffer,Run,Throughput,NumberEntered,Total,511
Server,Sand_2,OutputBuffer,Run,Throughput,NumberExited,Total,511
Server,Sand_2,Processing,Run,Content,NumberInStation,Average,0.0364243769598878
Server,Sand_2,Processing,Run,Content,NumberInStation,Maximum,1
Server,Sand_2,Processing,Run,Content,NumberInStation,Minimum,0
Server,Sand_2,Processing,Run,HoldingTime,TimeInStation,Average,0.139709939024227
Server,Sand_2,Processing,Run,HoldingTime,TimeInStation,Maximum,0.286854455494876
Server,Sand_2,Processing,Run,HoldingTime,TimeInStation,Minimum,0.0193121704597274
Server,Sand_2,Processing,Run,Throughput,NumberEntered,Total,511
Server,Sand_2,Processing,Run,Throughput,NumberExited,Total,511
Server,Sand_3,[Resource],Run,Capacity,ScheduledUtilization,Percent,2.2571911383873
Server,Sand_3,[Resource],Run,Capacity,UnitsAllocated,Total,503
Server,Sand_3,[Resource],Run,Capacity,UnitsScheduled,Average,1
Server,Sand_3,[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Server,Sand_3,[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Server,Sand_3,[Resource],Run,Capacity,UnitsUtilized,Average,0.022571911383873
Server,Sand_3,[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Server,Sand_3,[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Server,Sand_3,[Resource],Run,ResourceState,TimeProcessing,Average,2.60240860661124
Server,Sand_3,[Resource],Run,ResourceState,TimeProcessing,Occurrences,17
Server,Sand_3,[Resource],Run,ResourceState,TimeProcessing,Percent,2.2571911383873
Server,Sand_3,[Resource],Run,ResourceState,TimeProcessing,Total,44.2409463123911
Server,Sand_3,[Resource],Run,ResourceState,TimeStarved,Average,106.4310585382
Server,Sand_3,[Resource],Run,ResourceState,TimeStarved,Occurrences,18
Server,Sand_3,[Resource],Run,ResourceState,TimeStarved,Percent,97.7428088616127
Server,Sand_3,[Resource],Run,ResourceState,TimeStarved,Total,1915.75905368761
Server,Sand_3,InputBuffer,Run,Content,NumberInStation,Average,0.415319533470073
Server,Sand_3,InputBuffer,Run,Content,NumberInStation,Maximum,36
Server,Sand_3,InputBuffer,Run,Content,NumberInStation,Minimum,0
Server,Sand_3,InputBuffer,Run,HoldingTime,TimeInStation,Average,1.61834251610605
Server,Sand_3,InputBuffer,Run,HoldingTime,TimeInStation,Maximum,3.20566639332027
Server,Sand_3,InputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Server,Sand_3,InputBuffer,Run,Throughput,NumberEntered,Total,503
Server,Sand_3,InputBuffer,Run,Throughput,NumberExited,Total,503
Server,Sand_3,OutputBuffer,Run,Throughput,NumberEntered,Total,503
Server,Sand_3,OutputBuffer,Run,Throughput,NumberExited,Total,503
Server,Sand_3,Processing,Run,Content,NumberInStation,Average,0.022571911383873
Server,Sand_3,Processing,Run,Content,NumberInStation,Maximum,1
Server,Sand_3,Processing,Run,Content,NumberInStation,Minimum,0
Server,Sand_3,Processing,Run,HoldingTime,TimeInStation,Average,0.0879541676190678
Server,Sand_3,Processing,Run,HoldingTime,TimeInStation,Maximum,0.208858143073243
Server,Sand_3,Processing,Run,HoldingTime,TimeInStation,Minimum,0.0126606044338473
Server,Sand_3,Processing,Run,Throughput,NumberEntered,Total,503
Server,Sand_3,Processing,Run,Throughput,NumberExited,Total,503
Server,Sand_4,[Resource],Run,Capacity,ScheduledUtilization,Percent,2.24897190304775
Server,Sand_4,[Resource],Run,Capacity,UnitsAllocated,Total,517
Server,Sand_4,[Resource],Run,Capacity,UnitsScheduled,Average,1
Server,Sand_4,[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Server,Sand_4,[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Server,Sand_4,[Resource],Run,Capacity,UnitsUtilized,Average,0.0224897190304775
Server,Sand_4,[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Server,Sand_4,[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Server,Sand_4,[Resource],Run,ResourceState,TimeProcessing,Average,2.59293231174917
Server,Sand_4,[Resource],Run,ResourceState,TimeProcessing,Occurrences,17
Server,Sand_4,[Resource],Run,ResourceState,TimeProcessing,Percent,2.24897190304775
Server,Sand_4,[Resource],Run,ResourceState,TimeProcessing,Total,44.0798492997358
Server,Sand_4,[Resource],Run,ResourceState,TimeStarved,Average,106.440008372237
Server,Sand_4,[Resource],Run,ResourceState,TimeStarved,Occurrences,18
Server,Sand_4,[Resource],Run,ResourceState,TimeStarved,Percent,97.7510280969523
Server,Sand_4,[Resource],Run,ResourceState,TimeStarved,Total,1915.92015070026
Server,Sand_4,InputBuffer,Run,Content,NumberInStation,Average,0.312428672323979
Server,Sand_4,InputBuffer,Run,Content,NumberInStation,Maximum,36
Server,Sand_4,InputBuffer,Run,Content,NumberInStation,Minimum,0
Server,Sand_4,InputBuffer,Run,HoldingTime,TimeInStation,Average,1.18444912525145
Server,Sand_4,InputBuffer,Run,HoldingTime,TimeInStation,Maximum,3.41393509328826
Server,Sand_4,InputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Server,Sand_4,InputBuffer,Run,Throughput,NumberEntered,Total,517
Server,Sand_4,InputBuffer,Run,Throughput,NumberExited,Total,517
Server,Sand_4,OutputBuffer,Run,Throughput,NumberEntered,Total,517
Server,Sand_4,OutputBuffer,Run,Throughput,NumberExited,Total,517
Server,Sand_4,Processing,Run,Content,NumberInStation,Average,0.0224897190304775
